protein,module,kME,abs_kME,r_mu,abs_r_mu,r_mu_p,in_GR_module,r_mu_q,hub_class
RPA1791,9,0.4954300917209722,0.4954300917209722,-0.25546962912446075,0.25546962912446075,0.02218875722053717,True,0.0384012322073975,Other
RPA1797,1,-0.6902403821536435,0.6902403821536435,0.5397249086425752,0.5397249086425752,2.3875006771477926e-07,True,1.319520463530789e-06,Other
RPA1798,9,0.6524699677745149,0.6524699677745149,-0.36368153374465295,0.36368153374465295,0.0009131654797846618,True,0.002260997727946823,Other
RPA1807,11,0.13706935328914935,0.13706935328914935,-0.26753820956965113,0.26753820956965113,0.016431683409773096,False,0.029481774001882743,Other
RPA1811,6,-0.9331253107121482,0.9331253107121482,0.2271927591349397,0.2271927591349397,0.042695408328713165,False,0.06868721876419279,Other
RPA1820,11,0.28431395276397176,0.28431395276397176,0.26253351023608934,0.26253351023608934,0.018640526949021723,False,0.03287318000411523,Other
RPA1822,3,-0.4617765313633351,0.4617765313633351,-0.06924186008943889,0.06924186008943889,0.5416604171920767,True,0.6099838658130299,Other
RPA1826,3,-0.5935066662067434,0.5935066662067434,-0.312459703487197,0.312459703487197,0.004776110904336456,True,0.009725041611132454,Other
RPA1829,5,0.4912504303068593,0.4912504303068593,0.21734226949107152,0.21734226949107152,0.05279537219321466,False,0.08287489954589992,Other
RPA1834,1,-0.7020543393824431,0.7020543393824431,0.5580667603422533,0.5580667603422533,7.521343292759009e-08,True,4.671282439683438e-07,Other
RPA1835,10,-0.8013415843393408,0.8013415843393408,0.4233008377837408,0.4233008377837408,9.148528709082734e-05,False,0.0002909044146021685,Tier 1 only
RPA1836,5,0.7963713271177664,0.7963713271177664,-0.11388774892854381,0.11388774892854381,0.31446923594621595,False,0.38750455949045987,Other
RPA1838,13,-0.6704940281193787,0.6704940281193787,0.3770749728302131,0.3770749728302131,0.0005652090477188402,True,0.0014866759229658444,Other
RPA1839,12,0.6762408742999575,0.6762408742999575,-0.3177940995674601,0.3177940995674601,0.004071504038293615,False,0.008419580177184012,Other
RPA1840,16,0.8658925071735596,0.8658925071735596,-0.35239477028283744,0.35239477028283744,0.001346828614047852,False,0.0031658996661859,Other
RPA1841,1,-0.34961872959831825,0.34961872959831825,0.26511166888154225,0.26511166888154225,0.017472759248692668,True,0.031139072864512746,Other
RPA1842,1,-0.8404231349459402,0.8404231349459402,0.4999196395688124,0.4999196395688124,2.3430656005769664e-06,True,1.0434227386742031e-05,Other
RPA1843,11,0.5633956870906152,0.5633956870906152,0.04413483013335129,0.04413483013335129,0.6974754510510763,False,0.743947106606461,Other
RPA1844,4,0.8256847797729382,0.8256847797729382,-0.1744910044511011,0.1744910044511011,0.12161411034378398,False,0.16954113184215872,Other
RPA1845,6,-0.7754565346097927,0.7754565346097927,0.2403407169932659,0.2403407169932659,0.03175959170763082,False,0.052942156015323545,Other
RPA1846,10,-0.5411899400863788,0.5411899400863788,0.6464832088728867,0.6464832088728867,9.341270133378692e-11,False,1.0841711648552646e-09,Other
RPA1848,1,-0.5627979694388114,0.5627979694388114,0.07269817770625575,0.07269817770625575,0.5216218634637019,True,0.5916880809224743,Other
RPA1852,10,-0.3151712768254362,0.3151712768254362,0.2738601389044409,0.2738601389044409,0.013966711768370667,False,0.025552890397895888,Other
RPA1853,14,0.4690120938617689,0.4690120938617689,-0.4173647766868282,0.4173647766868282,0.00011734269509542985,False,0.00036439027557226295,Other
RPA1856,7,-0.7884831189218249,0.7884831189218249,-0.39520475398312166,0.39520475398312166,0.00028555494819790543,True,0.0008022322826074287,Other
RPA1862,7,-0.562231593778025,0.562231593778025,-0.39993227256752467,0.39993227256752467,0.00023743020385005547,True,0.0006783198285377739,Other
RPA1864,1,-0.6778212542462667,0.6778212542462667,0.283769128897481,0.283769128897481,0.010746665220331731,True,0.020137797491580248,Other
RPA1866,10,-0.43727560256655407,0.43727560256655407,0.3352467292484695,0.3352467292484695,0.0023670927967448362,False,0.005239203007813064,Other
RPA1867,15,0.586241943551267,0.586241943551267,-0.06928295991212713,0.06928295991212713,0.5414199397085204,False,0.6099838658130299,Other
RPA1870,9,0.6538297152943959,0.6538297152943959,-0.33534858478274177,0.33534858478274177,0.002359394733639089,True,0.005228396205689485,Other
RPA1876,1,-0.655218783007093,0.655218783007093,0.7243937354821954,0.7243937354821954,3.089109005962553e-14,True,9.89047486909045e-13,Other
RPA1879,3,-0.7321651158542737,0.7321651158542737,-0.623849166431351,0.623849166431351,6.333950635174642e-10,True,6.158191795559849e-09,Other
RPA1881,8,0.4508795984719572,0.4508795984719572,-0.02865053884653009,0.02865053884653009,0.8008270742418019,False,0.8335963435353285,Other
RPA1889,3,-0.6142019085494672,0.6142019085494672,-0.5421705644386839,0.5421705644386839,2.0548130513327516e-07,True,1.1598139320136536e-06,Other
RPA1893,19,0.7371949934757134,0.7371949934757134,-0.1783442690672889,0.1783442690672889,0.11347346678703078,False,0.16000017298672448,Other
RPA1908,9,0.5676713234953861,0.5676713234953861,-0.10726549493601598,0.10726549493601598,0.34361427918486875,True,0.41842079766970575,Other
RPA1909,12,0.6006297296561409,0.6006297296561409,-0.24404214775381097,0.24404214775381097,0.029144644815706503,False,0.04889033913529085,Other
RPA1915,4,0.7066419300141654,0.7066419300141654,-0.17526159147841192,0.17526159147841192,0.1199512949405335,False,0.16748086819892535,Other
RPA1917,15,0.6391326441071274,0.6391326441071274,-0.21469288470257794,0.21469288470257794,0.05582313463278996,False,0.08740603795370233,Other
RPA1919,15,0.5090332434844393,0.5090332434844393,-0.22313056405695797,0.22313056405695797,0.046647233678380945,False,0.07397430652498156,Other
RPA1920,11,0.8387210226411066,0.8387210226411066,0.3548215981885856,0.3548215981885856,0.0012403412135934934,False,0.0029567569109667743,Other
RPA1929,11,0.6823374531180364,0.6823374531180364,-0.19520718980303178,0.19520718980303178,0.08269781866640967,False,0.12217171779118756,Other
RPA1932,1,-0.867101675374966,0.867101675374966,0.40958932540305515,0.40958932540305515,0.000161454318072945,True,0.00047971306985833417,Other
RPA1933,6,-0.6728237742664154,0.6728237742664154,0.04773083232227897,0.04773083232227897,0.6741653197367232,False,0.7270180015976162,Other
RPA1942,5,0.842525767007885,0.842525767007885,-0.2885514550428523,0.2885514550428523,0.009439089567700216,False,0.01795941529428207,Other
RPA1945,2,-0.7321272285852426,0.7321272285852426,0.48854258166471926,0.48854258166471926,4.275302616887266e-06,True,1.808482223134317e-05,Other
RPA1949,13,-0.2864652154270473,0.2864652154270473,0.13260817627154117,0.13260817627154117,0.24095489373426063,True,0.3088014062557088,Other
RPA1955,2,-0.6759369585397572,0.6759369585397572,0.5129236992408529,0.5129236992408529,1.1468544819312047e-06,True,5.546116596214185e-06,Other
RPA1957,4,0.42803738220376236,0.42803738220376236,0.13103274455413993,0.13103274455413993,0.24663956560483138,False,0.31543365931692274,Other
RPA1958,4,0.21293871699077815,0.21293871699077815,-0.11607903791017297,0.11607903791017297,0.3051870951722688,False,0.3778216238232688,Other
RPA1960,8,0.44231055207003167,0.44231055207003167,-0.07132778267748989,0.07132778267748989,0.5295219807818659,False,0.5988564666942295,Other
RPA1962,1,-0.5096575190524363,0.5096575190524363,0.2711030516384588,0.2711030516384588,0.014999307782929015,True,0.027200893118065606,Other
RPA1966,12,0.3480174314199608,0.3480174314199608,-0.16319765197060732,0.16319765197060732,0.14805727537597,False,0.20110762818327466,Other
RPA1969,2,-0.5252658967405666,0.5252658967405666,0.3010082697386261,0.3010082697386261,0.006664511706225137,True,0.0130824505691967,Other
RPA1970,10,-0.6119163830019859,0.6119163830019859,0.19588463585365473,0.19588463585365473,0.08161629197318167,False,0.12087885585320579,Other
RPA1973,5,0.8006651501570471,0.8006651501570471,-0.05658467156931494,0.05658467156931494,0.6181013534685874,False,0.6759801021149393,Other
RPA1974,4,0.7380452755181374,0.7380452755181374,0.5469416277911906,0.5469416277911906,1.5280452518365802e-07,False,8.839813185858347e-07,Other
RPA1975,14,0.46179947729317683,0.46179947729317683,-0.47185396947723357,0.47185396947723357,9.943887338684387e-06,False,3.871236643173356e-05,Other
RPA1977,5,0.6554486907811388,0.6554486907811388,0.1764697095178214,0.1764697095178214,0.11737956734063623,False,0.1643845072032892,Other
RPA1979,2,-0.32064344015892693,0.32064344015892693,0.25695995219247797,0.25695995219247797,0.021395663856707325,True,0.03706319755774767,Other
RPA1980,2,-0.751213616238944,0.751213616238944,0.3958443415410984,0.3958443415410984,0.0002785578560965707,True,0.0007837605132898967,Other
RPA1981,5,0.6768482118900065,0.6768482118900065,-0.41297375114206114,0.41297375114206114,0.00014064982968061137,False,0.0004274741959359989,Other
RPA1983,2,-0.6817417102717667,0.6817417102717667,0.6062054957096168,0.6062054957096168,2.5394605044961427e-09,True,2.1146987250445457e-08,Other
RPA1984,2,-0.5201662060096452,0.5201662060096452,0.4012416305865822,0.4012416305865822,0.00022548842651571595,True,0.0006468303116889898,Other
RPA1986,18,0.7286416950704113,0.7286416950704113,-0.278716635697099,0.278716635697099,0.012296991212679312,False,0.022721903166114908,Other
RPA1992,8,0.4958969285060004,0.4958969285060004,0.09070050506669147,0.09070050506669147,0.4236336111413492,False,0.49885073930848794,Other
RPA1994,1,-0.7380012760259425,0.7380012760259425,0.36662170067456956,0.36662170067456956,0.0008233307493784856,True,0.0020633268577541805,Other
RPA1995,1,-0.6414353796162572,0.6414353796162572,0.38991912921489014,0.38991912921489014,0.0003498660897830973,True,0.0009639485589424505,Other
RPA1997,7,-0.682908000740198,0.682908000740198,-0.30903862918443414,0.30903862918443414,0.00528305825240007,True,0.010594642737264503,Other
RPA2000,3,-0.7629754219890628,0.7629754219890628,-0.5166938847793807,0.5166938847793807,9.271043734788287e-07,True,4.615637591287359e-06,Other
RPA2002,7,-0.942798401832039,0.942798401832039,-0.6659360437316081,0.6659360437316081,1.5795288696790634e-11,True,2.3465480887952165e-10,WGCNA Hub only
RPA2005,13,-0.7364931971153463,0.7364931971153463,0.37103477314044964,0.37103477314044964,0.000703509386749998,True,0.001794528751641135,Other
RPA2006,3,-0.9217954952567874,0.9217954952567874,-0.7216074886381731,0.7216074886381731,4.309348394739196e-14,True,1.270231741115982e-12,Other
RPA2008,8,0.4297748911712817,0.4297748911712817,0.24417307272349092,0.24417307272349092,0.029055581481103546,False,0.04878500434937548,Other
RPA2010,2,-0.6833820100793042,0.6833820100793042,0.564298695916575,0.564298695916575,4.9989567218946295e-08,True,3.1900558874770884e-07,Other
RPA2014,12,0.7055990513715551,0.7055990513715551,-0.2632375802767933,0.2632375802767933,0.018315159910658026,False,0.032422547144034274,Other
RPA2017,1,-0.5461357997551141,0.5461357997551141,0.33279995211886454,0.33279995211886454,0.0025589240190838185,True,0.00560368148990407,Other
RPA2019,4,0.7557648235898804,0.7557648235898804,0.19589212457838767,0.19589212457838767,0.08160439959553627,False,0.12087885585320579,Other
RPA2020,14,0.8989802636426406,0.8989802636426406,-0.24188969540777405,0.24188969540777405,0.03064222611103308,False,0.05117141536707593,Other
RPA2022,1,-0.43085847424979534,0.43085847424979534,0.1975281157453364,0.1975281157453364,0.07903925520736897,True,0.11751472931952296,Other
RPA2028,7,-0.6986090475492766,0.6986090475492766,-0.4067298862563817,0.4067298862563817,0.00018120621442552906,True,0.0005307570034514313,Other
RPA2031,11,0.6704050964644229,0.6704050964644229,-0.10203973165062828,0.10203973165062828,0.3677686374917761,False,0.44146500311714815,Other
RPA2032,14,0.7732413228343427,0.7732413228343427,0.06647085893711813,0.06647085893711813,0.557993229689025,False,0.6242129081521202,Other
RPA2033,2,-0.14642029387528088,0.14642029387528088,-0.01642252020741215,0.01642252020741215,0.8850382117813891,True,0.9040241800209239,Other
RPA2035,4,0.46512168077206956,0.46512168077206956,0.08256169164171798,0.08256169164171798,0.4665668271153716,False,0.5425263606469913,Other
RPA2037,9,0.5687401223184327,0.5687401223184327,-0.20654600609366347,0.20654600609366347,0.06603238365807623,True,0.10187397966541009,Other
RPA2043,1,-0.2012477382039178,0.2012477382039178,0.1932074097901799,0.1932074097901799,0.08595696925240852,True,0.12578573041900915,Other
RPA2044,5,0.505448981465377,0.505448981465377,-0.04490392778076439,0.04490392778076439,0.6924654842301697,False,0.7394527913832233,Other
RPA2045,4,0.7631467485328125,0.7631467485328125,0.02710451492094182,0.02710451492094182,0.8113704089459856,False,0.8422106480786447,Other
RPA2046,4,0.7512112296719993,0.7512112296719993,0.31822155979656735,0.31822155979656735,0.004019265190056995,False,0.00833010653787482,Other
RPA2047,7,-0.7873564906807831,0.7873564906807831,-0.7102041561116703,0.7102041561116703,1.615839719006078e-13,True,3.931600974963104e-12,Other
RPA2050,20,0.7434967160003554,0.7434967160003554,-0.41512246380784906,0.41512246380784906,0.00012875722474066522,False,0.00039586451381360153,Other
RPA2057,1,-0.6151399121102388,0.6151399121102388,0.34417271008543265,0.34417271008543265,0.0017719028362755118,True,0.004042289394304208,Other
RPA2061,7,-0.6343123315892711,0.6343123315892711,-0.5401972973572136,0.5401972973572136,2.3195065676715619e-07,True,1.28961787310362e-06,Other
RPA2065,1,-0.05143914070455391,0.05143914070455391,-0.1581729048896371,0.1581729048896371,0.16112012521390928,True,0.21634133949546605,Other
RPA2070,9,0.19187104358755674,0.19187104358755674,-0.156706049793105,0.156706049793105,0.16508986860834016,True,0.221511478327809,Other
RPA2081,9,0.48243043214917436,0.48243043214917436,-0.2764741790644967,0.2764741790644967,0.013045099068804935,True,0.023961176034392448,Other
RPA2082,9,0.7814712801807517,0.7814712801807517,-0.5718443307645151,0.5718443307645151,3.013797326212776e-08,True,2.0131732499198296e-07,Other
RPA2084,16,0.7238481305915273,0.7238481305915273,-0.34175939727675253,0.34175939727675253,0.0019178170382826317,False,0.004353772909646512,Other
RPA2088,7,-0.7977565158628492,0.7977565158628492,-0.514589723456538,0.514589723456538,1.0442945259051793e-06,True,5.130304059804016e-06,Other
RPA2090,1,-0.274042617661764,0.274042617661764,0.23441185482440136,0.23441185482440136,0.0363579357573245,True,0.0594337030821757,Other
RPA2105,8,0.7324264118541913,0.7324264118541913,-0.09741044985707004,0.09741044985707004,0.390009624633915,False,0.4645592514080693,Other
RPA2108,1,-0.5527723961058215,0.5527723961058215,0.3055645810806364,0.3055645810806364,0.005846064785734377,True,0.01164822135955873,Other
RPA2117,3,-0.9513018648113731,0.9513018648113731,-0.6625600532367223,0.6625600532367223,2.1705419325202414e-11,True,3.124570828441929e-10,WGCNA Hub only
RPA2120,9,0.5776088845755996,0.5776088845755996,-0.15316106315032152,0.15316106315032152,0.17498093481064617,True,0.2332660415961019,Other
RPA2121,3,-0.7992455054349921,0.7992455054349921,-0.33918039651674015,0.33918039651674015,0.0020856282979044923,True,0.004696402433208863,Other
RPA2123,9,0.9277041271930979,0.9277041271930979,-0.6590361874231008,0.6590361874231008,3.011501609079754e-11,True,4.173401856762017e-10,Other
RPA2124,3,-0.7218373709554251,0.7218373709554251,-0.5543510662814808,0.5543510662814808,9.557844881033123e-08,True,5.819317358714266e-07,Other
RPA2125,7,-0.33833829897941203,0.33833829897941203,0.023940212973179605,0.023940212973179605,0.833052776497542,True,0.8599105091472681,Other
RPA2126,9,0.8636661564742849,0.8636661564742849,-0.4929719433534081,0.4929719433534081,3.391525874296147e-06,True,1.464665941527429e-05,Other
RPA2135,2,-0.4360972708194785,0.4360972708194785,0.3217528730715927,0.3217528730715927,0.0036100306106087218,True,0.007557865663923784,Other
RPA2136,21,0.8037467500336145,0.8037467500336145,0.016705270205042706,0.016705270205042706,0.8830727280483323,False,0.9030099427234323,Other
RPA2141,8,0.6490118816451639,0.6490118816451639,0.1631606930664442,0.1631606930664442,0.14815036906554643,False,0.20110762818327466,Other
RPA2142,10,-0.36746039720963225,0.36746039720963225,0.09551179660855552,0.09551179660855552,0.39935857077473247,False,0.4735688799033705,Other
RPA2153,4,0.9097639518084834,0.9097639518084834,0.07924333497413415,0.07924333497413415,0.4847277820117289,False,0.5583991880867125,Other
RPA2155,14,0.3993087886895092,0.3993087886895092,-0.15209644778460837,0.15209644778460837,0.1780343785783828,False,0.23665700860419245,Other
RPA2158,10,-0.7879523636189201,0.7879523636189201,0.0880399038254076,0.0880399038254076,0.4374130175654832,False,0.513439557168512,Other
RPA2161,8,0.3257272151275763,0.3257272151275763,0.280423163742637,0.280423163742637,0.011752921377045077,False,0.021825174997172705,Other
RPA2163,2,-0.5588373940013731,0.5588373940013731,0.4109695325448471,0.4109695325448471,0.0001526491272073214,True,0.0004579473816219642,Other
